CC,CCL,CCO,CI,CLC,CLLC,LDC,LLDC,LCOM5,NL,NLE,WMC,CBO,CBOI,NII,NOI,RFC,AD,CD,CLOC,DLOC,PDA,PUA,TCD,TCLOC,DIT,NOA,NOC,NOD,NOP,LLOC,LOC,NA,NG,NLA,NLG,NLM,NLPA,NLPM,NLS,NM,NOS,NPA,NPM,NS,TLLOC,TLOC,TNA,TNG,TNLA,TNLG,TNLM,TNLPA,TNLPM,TNLS,TNM,TNOS,TNPA,TNPM,TNS,bug
0,0,0,0,0,0,0,0,1,0,0,9,3,2,4,0,9,0.1,0.058824,3,3,1,9,0.058824,3,1,1,0,0,1,48,58,5,5,5,5,9,0,9,0,9,20,0,9,0,48,58,5,5,5,5,9,0,9,0,9,20,0,9,0,false
0,0,0,0,0,0,0,0,1,2,2,14,0,3,3,0,10,0.090909,0.059701,4,4,1,10,0.059701,4,0,0,0,0,0,63,77,5,5,5,5,10,1,10,0,10,36,1,10,0,63,77,5,5,5,5,10,1,10,0,10,36,1,10,0,false
0,0,0,0,0,0,0,0,3,2,2,58,31,24,25,40,69,0,0.036735,9,0,0,12,0.034343,17,0,0,0,0,0,236,300,16,7,16,7,29,1,11,0,29,125,1,11,0,478,585,20,7,20,7,52,1,19,0,52,263,1,19,0,true
0,0,0,0,0,0,0,0,1,2,2,3,5,1,0,3,4,0,0,0,0,0,2,0,0,1,1,0,0,1,12,13,0,0,0,0,1,0,1,0,1,4,0,1,0,12,13,0,0,0,0,1,0,1,0,1,4,0,1,0,false
0,0,0,0,0,0,0,0,3,2,2,7,10,1,0,5,8,0,0,0,0,0,4,0,0,1,1,0,0,1,20,23,0,0,0,0,3,0,3,0,3,6,0,3,0,20,23,0,0,0,0,3,0,3,0,3,6,0,3,0,false
0,0,0,0,0,0,0,0,1,2,2,17,12,1,1,21,28,0,0.012346,1,0,0,2,0.012346,1,0,0,0,0,0,80,91,2,0,2,0,7,0,1,0,7,46,0,1,0,80,91,2,0,2,0,7,0,1,0,7,46,0,1,0,true
0,0,0,0,0,0,0,0,1,2,2,22,32,1,1,42,54,0,0.051095,7,0,0,4,0.051095,7,0,0,0,0,0,130,158,2,0,2,0,12,0,3,0,12,82,0,3,0,130,158,2,0,2,0,12,0,3,0,12,82,0,3,0,true
0,0,0,0,0,0,0,0,1,0,0,5,5,2,6,28,33,0,0,0,0,0,6,0,0,1,1,0,0,1,42,48,1,1,1,1,5,0,5,0,5,26,0,5,0,42,48,1,1,1,1,5,0,5,0,5,26,0,5,0,false
0,0,0,0,0,0,0,0,1,1,1,8,0,1,2,0,5,0,0,0,0,0,6,0,0,0,0,0,0,0,32,38,3,0,3,0,5,0,5,0,5,9,0,5,0,32,38,3,0,3,0,5,0,5,0,5,9,0,5,0,false
0,0,0,0,0,0,0,0,0,1,1,4,0,2,2,0,3,0,0.066667,1,1,0,3,0.066667,1,0,0,0,0,0,14,19,1,1,1,1,3,0,2,1,3,4,0,2,1,14,19,1,1,1,1,3,0,2,1,3,4,0,2,1,false
0,0,0,0,0,0,0,0,1,2,2,19,2,2,2,3,11,0,0,0,0,0,5,0,0,0,0,0,0,0,66,75,1,2,1,2,8,0,4,0,8,40,0,4,0,66,75,1,2,1,2,8,0,4,0,8,40,0,4,0,false
0,0,0,0,0,0,0,0,1,2,2,7,4,1,1,5,8,0,0,0,0,0,4,0,0,0,0,0,0,0,42,48,3,1,3,1,3,0,3,0,3,25,0,3,0,87,101,7,1,7,1,10,0,8,1,10,41,0,8,1,false
0,0,0,0,0,0,0,0,1,1,1,8,0,2,2,0,5,0,0,0,0,0,5,0,0,0,0,0,0,0,35,40,3,0,3,0,5,0,4,1,5,14,0,4,1,35,40,3,0,3,0,5,0,4,1,5,14,0,4,1,false
0,0,0,0,0,0,0,0,1,0,0,2,2,1,1,1,3,0,0,0,0,0,2,0,0,1,1,0,0,1,10,13,1,0,1,0,2,0,1,0,2,2,0,1,0,10,13,1,0,1,0,2,0,1,0,2,2,0,1,0,false
0.073924,1,7,1,0.138249,0.125628,30,25,1,8,4,43,31,3,4,52,60,0.333333,0.014852,3,3,1,2,0.014852,3,0,0,0,0,0,199,217,2,1,2,1,8,0,2,0,8,150,0,2,0,199,217,2,1,2,1,8,0,2,0,8,150,0,2,0,true
0,0,0,0,0,0,0,0,1,0,0,1,8,0,0,8,9,0,0,0,0,0,2,0,0,1,1,0,0,1,14,17,2,1,0,0,1,0,1,0,34,7,0,30,0,14,17,2,1,0,0,1,0,1,0,34,7,0,30,0,false
0,0,0,0,0,0,0,0,4,0,0,9,6,1,1,3,12,0,0,0,0,0,8,0,0,2,2,0,0,1,36,46,18,19,2,3,9,0,7,0,47,7,0,38,16,36,46,18,19,2,3,9,0,7,0,47,7,0,38,16,false
0,0,0,0,0,0,0,0,4,2,2,17,5,1,1,5,14,0,0,0,0,0,8,0,0,2,2,0,0,1,76,86,20,17,4,1,9,0,7,0,47,37,0,38,16,76,86,20,17,4,1,9,0,7,0,47,37,0,38,16,false
0,0,0,0,0,0,0,0,4,0,0,10,4,1,1,2,11,0,0,0,0,0,8,0,0,2,2,0,0,1,29,39,18,17,2,1,9,0,7,0,47,7,0,38,16,29,39,18,17,2,1,9,0,7,0,47,7,0,38,16,false
0,0,0,0,0,0,0,0,4,1,1,12,5,2,2,3,12,0,0,0,0,0,8,0,0,2,2,0,0,1,44,55,18,17,2,1,9,0,7,0,47,13,0,38,16,44,55,18,17,2,1,9,0,7,0,47,13,0,38,16,false
0,0,0,0,0,0,0,0,4,0,0,9,7,1,1,27,36,0,0,0,0,0,8,0,0,2,2,0,0,1,51,61,18,17,2,1,9,0,7,0,47,22,0,38,16,51,61,18,17,2,1,9,0,7,0,47,22,0,38,16,false
0.235088,1,3,1,0.207547,0.25,11,11,4,1,1,9,9,1,1,6,12,0,0,0,0,0,7,0,0,2,2,0,0,1,44,53,0,1,0,1,6,0,6,0,6,25,0,6,0,44,53,0,1,0,1,6,0,6,0,6,25,0,6,0,false
0,0,0,0,0,0,0,0,2,1,1,8,7,1,1,4,11,0,0,0,0,0,8,0,0,2,2,0,0,1,34,42,1,1,1,1,7,0,7,0,7,10,0,7,0,34,42,1,1,1,1,7,0,7,0,7,10,0,7,0,false
0,0,0,0,0,0,0,0,0,0,0,1,0,15,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,19,21,15,0,15,0,1,15,0,0,1,0,15,0,0,19,21,15,0,15,0,1,15,0,0,1,0,15,0,0,false
0,0,0,0,0,0,0,0,3,0,0,7,5,1,1,0,7,0.125,0.138889,5,1,1,7,0.138889,5,2,2,0,0,1,31,43,2,1,2,1,7,0,7,0,7,8,0,7,0,31,43,2,1,2,1,7,0,7,0,7,8,0,7,0,false
0,0,0,0,0,0,0,0,1,2,2,28,10,1,1,11,23,0,0.023256,3,0,0,9,0.023256,3,2,2,0,0,1,126,141,6,1,6,1,12,0,8,0,12,78,0,8,0,126,141,6,1,6,1,12,0,8,0,12,78,0,8,0,false
0.391026,1,2,1,0.288889,0.333333,13,13,4,1,1,8,10,1,1,10,16,0,0,0,0,0,7,0,0,2,2,0,0,1,39,45,0,2,0,2,6,0,6,0,6,20,0,6,0,39,45,0,2,0,2,6,0,6,0,6,20,0,6,0,false
0.155452,1,3,1,0.13253,0.157143,11,11,2,3,1,16,8,1,1,11,18,0,0,0,0,0,8,0,0,2,2,0,0,1,70,83,3,3,3,3,7,0,7,0,7,43,0,7,0,70,83,3,3,3,3,7,0,7,0,7,43,0,7,0,false
0.471831,1,3,1,0.275,0.333333,11,11,4,1,1,9,5,1,1,0,6,0,0,0,0,0,7,0,0,2,2,0,0,1,33,40,0,2,0,2,6,0,6,0,6,14,0,6,0,33,40,0,2,0,2,6,0,6,0,6,14,0,6,0,false
0.393548,1,2,1,0.302326,0.351351,13,13,4,1,1,8,10,1,1,10,16,0,0,0,0,0,7,0,0,2,2,0,0,1,37,43,0,2,0,2,6,0,6,0,6,18,0,6,0,37,43,0,2,0,2,6,0,6,0,6,18,0,6,0,false
0,0,0,0,0,0,0,0,1,2,2,17,13,1,1,15,25,0,0,0,0,0,11,0,0,2,2,0,0,1,85,97,4,2,4,2,10,0,10,1,10,41,0,10,1,85,97,4,2,4,2,10,0,10,1,10,41,0,10,1,false
0,0,0,0,0,0,0,0,4,0,0,6,8,1,1,4,10,0,0,0,0,0,7,0,0,2,2,0,0,1,25,31,0,1,0,1,6,0,6,0,6,6,0,6,0,25,31,0,1,0,1,6,0,6,0,6,6,0,6,0,false
0,0,0,0,0,0,0,0,4,0,0,6,5,1,1,0,6,0.142857,0.041667,1,1,1,6,0.041667,1,2,2,0,0,1,23,29,0,1,0,1,6,0,6,0,6,3,0,6,0,23,29,0,1,0,1,6,0,6,0,6,3,0,6,0,false
0,0,0,0,0,0,0,0,4,0,0,6,16,1,0,12,18,0,0.025,1,1,0,6,0.025,1,2,2,0,0,1,39,48,1,1,1,1,6,0,5,0,6,14,0,5,0,39,48,1,1,1,1,6,0,5,0,6,14,0,5,0,false
0,0,0,0,0,0,0,0,4,0,0,6,7,1,1,3,9,0,0,0,0,0,7,0,0,2,2,0,0,1,23,29,0,1,0,1,6,0,6,0,6,4,0,6,0,23,29,0,1,0,1,6,0,6,0,6,4,0,6,0,false
0,0,0,0,0,0,0,0,2,1,1,9,8,1,1,7,14,0,0,0,0,0,8,0,0,2,2,0,0,1,43,51,2,1,2,1,7,0,7,0,7,16,0,7,0,43,51,2,1,2,1,7,0,7,0,7,16,0,7,0,false
0,0,0,0,0,0,0,0,2,0,0,7,8,1,1,4,11,0,0.060606,2,0,0,8,0.060606,2,2,2,0,0,1,31,41,1,1,1,1,7,0,7,0,7,9,0,7,0,31,41,1,1,1,1,7,0,7,0,7,9,0,7,0,false
0,0,0,0,0,0,0,0,0,1,1,4,3,16,9,0,3,0.75,0.46875,15,15,3,1,0.394737,15,1,1,15,15,1,17,30,1,1,1,1,3,0,3,0,4,5,0,4,0,23,36,1,1,1,1,4,0,4,0,5,6,0,5,0,false
0,0,0,0,0,0,0,0,1,0,0,1,2,1,0,1,2,0,0,0,0,0,2,0,0,1,1,0,0,1,6,6,0,0,0,0,1,0,1,0,1,1,0,1,0,6,6,0,0,0,0,1,0,1,0,1,1,0,1,0,false
0,0,0,0,0,0,0,0,1,1,1,7,5,1,0,11,17,0,0.04,3,0,0,7,0.036585,3,1,1,0,0,1,72,85,5,1,3,0,6,0,6,0,39,43,0,35,0,79,92,5,1,3,0,8,0,8,0,46,46,0,42,0,false
0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,1,0,0,0,0,0,2,0,0,2,2,0,0,1,5,5,0,0,0,0,1,0,1,0,6,1,0,6,0,5,5,0,0,0,0,1,0,1,0,6,1,0,6,0,false
0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,6,6,0,0,0,0,1,0,1,0,1,2,0,1,0,6,6,0,0,0,0,1,0,1,0,1,2,0,1,0,false
0.121798,2,10,4,0.111801,0.121519,54,48,3,4,4,45,14,0,0,21,35,0.363636,0.047059,16,12,4,7,0.043583,18,1,1,0,0,1,324,411,3,3,1,2,14,0,10,0,47,267,0,39,0,395,483,3,3,1,2,21,0,17,0,54,312,0,46,0,false
0,0,0,0,0,0,0,0,1,1,1,2,3,0,0,1,2,0,0,0,0,0,2,0,0,1,1,0,0,1,8,8,0,0,0,0,1,0,1,0,1,2,0,1,0,8,8,0,0,0,0,1,0,1,0,1,2,0,1,0,false
0,0,0,0,0,0,0,0,1,3,3,4,3,0,0,3,4,0,0.095238,2,0,0,2,0.095238,2,0,0,0,0,0,19,20,0,0,0,0,1,0,1,0,1,12,0,1,0,19,20,0,0,0,0,1,0,1,0,1,12,0,1,0,false
1,1,3,1,1,1,12,12,1,2,2,3,2,0,0,2,3,0,0,0,0,0,2,0,0,0,0,0,0,0,12,12,0,0,0,0,1,0,1,0,1,5,0,1,0,12,12,0,0,0,0,1,0,1,0,1,5,0,1,0,false
0,0,0,0,0,0,0,0,1,2,2,3,1,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,13,13,0,0,0,0,1,0,1,0,1,8,0,1,0,13,13,0,0,0,0,1,0,1,0,1,8,0,1,0,false
0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,9,9,0,0,0,0,1,0,1,0,1,6,0,1,0,9,9,0,0,0,0,1,0,1,0,1,6,0,1,0,false
1,1,3,1,1,1,12,12,1,2,2,3,2,0,0,2,3,0,0,0,0,0,2,0,0,0,0,0,0,0,12,12,0,0,0,0,1,0,1,0,1,5,0,1,0,12,12,0,0,0,0,1,0,1,0,1,5,0,1,0,false
0,0,0,0,0,0,0,0,1,2,2,3,1,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,12,12,0,0,0,0,1,0,1,0,1,7,0,1,0,12,12,0,0,0,0,1,0,1,0,1,7,0,1,0,false
0.256218,12,35,29,0.230444,0.236887,327,280,3,1,1,79,18,0,0,57,107,0.02,0.017876,17,1,1,49,0.014179,17,1,1,0,0,1,934,1127,5,2,3,1,50,0,49,0,83,767,0,78,0,1182,1419,11,5,9,4,143,0,140,2,191,943,0,184,2,false
0,0,0,0,0,0,0,0,1,2,1,3,2,0,0,1,2,0,0,0,0,0,2,0,0,2,2,0,0,1,11,11,0,0,0,0,1,0,1,0,6,6,0,6,0,11,11,0,0,0,0,1,0,1,0,6,6,0,6,0,false
1,2,2,2,1,1,20,17,4,0,0,4,2,0,0,3,7,0,0,0,0,0,5,0,0,1,1,0,0,1,17,20,0,0,0,0,4,0,4,0,4,7,0,4,0,17,20,0,0,0,0,4,0,4,0,4,7,0,4,0,false
1,3,3,3,1,1,20,17,4,0,0,4,2,0,0,3,7,0,0,0,0,0,5,0,0,1,1,0,0,1,17,20,0,0,0,0,4,0,4,0,4,7,0,4,0,17,20,0,0,0,0,4,0,4,0,4,7,0,4,0,false
0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,0,1,0,0,0,0,0,2,0,0,2,2,0,0,1,5,5,0,0,0,0,1,0,1,0,6,1,0,6,0,5,5,0,0,0,0,1,0,1,0,6,1,0,6,0,false
0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,false
0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,false
1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,false
1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,false
1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,false
0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,false
0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,false
0,0,0,0,0,0,0,0,3,0,0,4,2,0,0,3,7,0,0,0,0,0,5,0,0,1,1,0,0,1,21,24,0,0,0,0,4,0,4,0,4,11,0,4,0,21,24,0,0,0,0,4,0,4,0,4,11,0,4,0,false
0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,false
0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,false
0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,false
1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,false
1,3,3,3,1,1,1,1,1,0,0,1,1,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,false
1,3,3,3,1,1,1,1,1,0,0,1,1,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,false
1,2,2,2,1,1,1,1,1,0,0,1,1,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,false
1,2,2,2,1,1,1,1,1,0,0,1,1,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,false
1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,false
1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,false
0,0,0,0,0,0,0,0,1,1,1,4,2,0,0,1,4,0,0,0,0,0,3,0,0,2,2,0,0,1,15,17,0,0,0,0,3,0,2,0,8,5,0,7,0,15,17,0,0,0,0,3,0,2,0,8,5,0,7,0,false
0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,false
0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,false
0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,false
0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,false
1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,false
1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,false
1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,false
1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,false
0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,false
0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,false
0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,14,14,0,0,0,0,1,0,1,0,1,8,0,1,0,14,14,0,0,0,0,1,0,1,0,1,8,0,1,0,false
0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,false
0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,false
0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,false
1,2,2,2,1,1,1,1,1,0,0,1,1,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,false
1,2,2,2,1,1,1,1,1,0,0,1,1,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,false
1,2,2,2,1,1,1,1,1,0,0,1,1,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,false
1,2,2,2,1,1,1,1,1,0,0,1,1,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,false
1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,false
1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,false
0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,false
0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,3,4,0,0,0,0,0,2,0,0,0,0,0,0,0,17,20,0,0,0,0,1,0,1,0,1,11,0,1,0,17,20,0,0,0,0,1,0,1,0,1,11,0,1,0,false
0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,false
0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,7,7,0,0,0,0,1,0,1,0,1,3,0,1,0,7,7,0,0,0,0,1,0,1,0,1,3,0,1,0,false
0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,false
0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,false
0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,false
0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,false
0,0,0,0,0,0,0,0,1,0,0,1,2,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,false
0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,false
0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,false
0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,false
0,0,0,0,0,0,0,0,1,1,1,2,1,0,0,1,2,0,0,0,0,0,2,0,0,0,0,0,0,0,11,11,0,0,0,0,1,0,1,0,1,5,0,1,0,11,11,0,0,0,0,1,0,1,0,1,5,0,1,0,false
0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,false
0,0,0,0,0,0,0,0,1,2,2,8,1,0,0,2,3,0,0,0,0,0,2,0,0,0,0,0,0,0,22,28,0,0,0,0,1,0,1,0,1,16,0,1,0,22,28,0,0,0,0,1,0,1,0,1,16,0,1,0,false
1,3,3,3,1,1,20,17,4,0,0,4,2,0,0,3,7,0,0,0,0,0,5,0,0,1,1,0,0,1,17,20,0,0,0,0,4,0,4,0,4,7,0,4,0,17,20,0,0,0,0,4,0,4,0,4,7,0,4,0,false
1,3,3,3,1,1,20,17,4,0,0,4,2,0,0,3,7,0,0,0,0,0,5,0,0,1,1,0,0,1,17,20,0,0,0,0,4,0,4,0,4,7,0,4,0,17,20,0,0,0,0,4,0,4,0,4,7,0,4,0,false
